avg_mastery,pct_struggling,std_mastery,priority
0.552314,0.414493,0.010208,78.545232
0.426742,0.422267,0.049314,85.259900
0.334299,0.384951,0.013552,86.927115
0.395649,0.424456,0.277656,100.000000
0.518330,0.443930,0.002341,76.341190
0.374412,0.582375,0.220251,99.515877
0.440464,0.170568,0.153278,77.057707
0.638527,0.229624,0.154530,61.627048
0.554277,0.398510,0.067631,72.692830
0.436284,0.549852,0.130159,97.190484
0.871264,0.251849,0.200217,27.242117
0.342976,0.511318,0.263268,100.000000
0.268222,0.692707,0.098469,92.083783
0.340187,0.685628,0.140740,100.000000
0.624896,0.164043,0.273007,69.896101
0.008512,0.597380,0.212365,100.000000
0.364073,0.335110,0.030058,88.773637
0.044073,0.589410,0.083783,97.803436
0.787854,0.233658,0.247679,40.385989
0.369053,0.759425,0.202735,93.668620
0.163367,0.726563,0.184539,97.391123
0.496495,0.346435,0.217510,84.637758
0.364770,0.500486,0.184033,86.424679
0.926922,0.049042,0.043881,8.189356
0.669150,0.207275,0.126353,58.384654
0.477342,0.068151,0.028824,53.906318
0.968540,0.096523,0.098101,15.273606
0.730780,0.236508,0.133815,48.148579
0.194641,0.399955,0.189321,100.000000
0.464610,0.573238,0.109931,87.943000
0.500776,0.185894,0.113624,73.149518
0.914998,0.000000,0.108889,11.381515
0.556359,0.253736,0.192506,75.503911
0.686391,0.351790,0.236642,73.521828
0.163428,0.829665,0.036308,93.365241
0.405428,0.445793,0.040614,88.606707
0.181129,0.495004,0.219524,99.692421
0.449612,0.479575,0.147753,89.884258
0.870212,0.198441,0.149777,27.087338
0.854539,0.208711,0.057353,20.516719
0.151013,0.661292,0.020515,99.379420
0.414516,0.671336,0.239613,100.000000
0.952867,0.038188,0.279746,13.887356
0.127385,0.795696,0.130103,100.000000
0.158131,0.821912,0.003507,98.365261
0.092140,0.936995,0.194813,98.942488
0.521575,0.115113,0.131453,65.744244
0.997156,0.037413,0.198300,15.622054
0.887895,0.000000,0.234176,28.637989
0.224649,0.545138,0.252496,98.672194
0.807161,0.048357,0.245416,38.200054
0.027573,0.606794,0.080238,95.876957
0.600944,0.351033,0.228142,77.241636
0.872827,0.107583,0.073949,7.400204
0.354065,0.349288,0.177787,100.000000
0.387611,0.271337,0.198319,88.589563
0.652726,0.273621,0.225831,72.447680
0.873884,0.037520,0.146587,16.045501
0.542419,0.379676,0.021467,72.605566
0.939315,0.046800,0.265775,11.065954
0.586451,0.489531,0.141950,82.398805
0.344192,0.625907,0.052394,94.685619
0.843752,0.196389,0.138838,33.137747
0.815611,0.217798,0.143079,36.708177
0.645512,0.322013,0.109278,67.005279
0.137301,0.557319,0.247024,100.000000
0.002438,0.675007,0.071630,100.000000
0.051931,1.000000,0.257457,100.000000
0.251852,0.638577,0.219760,94.245660
0.237984,0.586300,0.237010,97.669435
0.617442,0.244663,0.229659,69.532222
0.431305,0.660364,0.115015,92.834344
0.025982,0.763045,0.055041,97.042442
0.865739,0.103625,0.078766,10.031246
0.593716,0.359271,0.221674,76.503981
0.392255,0.474525,0.032227,87.638703
0.386480,0.583295,0.241428,96.948901
0.105745,1.000000,0.274376,95.924684
0.511309,0.541113,0.247424,92.139650
0.990783,0.093934,0.022839,11.453455
0.521541,0.436440,0.133504,87.811794
0.014878,0.937586,0.143463,98.237509
0.619596,0.365500,0.291041,79.814832
0.007519,0.932921,0.094935,100.000000
0.912014,0.000000,0.193761,17.772612
0.515989,0.176513,0.112317,66.037043
0.690505,0.144010,0.142608,43.470035
0.874718,0.157018,0.173278,24.419544
0.785030,0.292801,0.098021,42.389923
0.544972,0.536464,0.152593,89.494777
0.403627,0.312836,0.143789,89.057597
0.924016,0.000000,0.099887,17.346945
0.023111,1.000000,0.112476,100.000000
0.406178,0.573867,0.112270,91.681831
0.499443,0.408446,0.121156,85.692250
0.871151,0.000000,0.045584,14.886315
0.165472,0.364051,0.165715,89.410337
0.699436,0.147352,0.049937,43.808859
0.668332,0.249479,0.148619,62.187178
0.959540,0.000000,0.065349,8.911453
0.868633,0.302133,0.022507,27.138306
0.484357,0.102218,0.240424,84.084630
0.091931,0.418394,0.159970,91.413149
0.840249,0.046954,0.212139,30.470585
0.247613,0.716921,0.179537,100.000000
0.754252,0.156298,0.152035,28.108568
0.561964,0.221509,0.180089,68.910489
0.048025,0.815522,0.005188,96.818772
0.002757,0.919061,0.077803,100.000000
0.127181,0.313176,0.087191,97.126519
0.273043,0.613247,0.232858,100.000000
0.274215,0.578804,0.122254,98.938507
0.221450,0.661071,0.036509,99.818155
0.869907,0.092181,0.169303,19.763111
0.533695,0.627742,0.201223,92.416816
0.116695,0.659908,0.276345,100.000000
0.104027,0.520959,0.243500,100.000000
0.591071,0.208829,0.044584,56.881154
0.673177,0.084673,0.090183,46.580168
0.713682,0.124287,0.143509,46.168023
0.653517,0.332813,0.144496,66.919148
0.633937,0.178749,0.266010,70.085497
0.782096,0.372912,0.155956,52.688730
0.078383,0.461762,0.225112,99.102305
0.651039,0.295113,0.296372,68.941996
0.183055,0.596165,0.117017,95.304658
0.195940,0.990718,0.105487,100.000000
0.774493,0.234955,0.015066,33.275118
0.997323,0.027945,0.099521,3.140452
0.319912,0.636039,0.274297,97.363178
0.516361,0.190964,0.193327,76.462117
0.701578,0.261828,0.058203,42.810025
0.948208,0.000000,0.192593,15.506530
0.646280,0.391614,0.077185,64.924357
0.706008,0.273464,0.264798,74.455769
0.285775,0.671501,0.009058,100.000000
0.371093,0.268626,0.290057,91.947068
0.897928,0.015113,0.105411,12.824137
0.041925,0.638344,0.072901,100.000000
0.555697,0.255125,0.175274,79.772865
0.136372,0.791128,0.204515,100.000000
0.043551,0.978628,0.136400,99.431585
0.142012,0.349541,0.037869,96.498651
0.467234,0.403883,0.049265,77.058581
0.612126,0.292811,0.035473,50.260152
0.162873,0.541657,0.071830,100.000000
0.512658,0.254803,0.108968,76.922346
0.972467,0.000000,0.147149,2.140410
0.537632,0.418604,0.104633,91.063408
0.062055,0.864585,0.175595,100.000000
0.245605,0.570437,0.212989,97.912703
0.038955,0.756994,0.033320,100.000000
0.587435,0.387165,0.151410,76.784421
0.877250,0.109600,0.208093,25.022260
0.775400,0.000000,0.297015,43.473550
0.045412,0.956721,0.080517,100.000000
0.777273,0.234523,0.100263,32.411855
0.509736,0.204602,0.122218,72.946532
0.851743,0.012392,0.063557,9.339558
0.396693,0.540120,0.209083,98.778496
0.406836,0.581954,0.173078,98.798912
0.987820,0.000000,0.161919,3.466199
0.344210,0.573741,0.063473,95.516111
0.197174,0.826180,0.050190,94.867264
0.974737,0.001623,0.060178,13.680286
0.904099,0.000000,0.012338,11.638244
0.110393,0.671359,0.007895,99.481414
0.215729,0.597197,0.053686,95.536163
0.856135,0.058192,0.104971,11.847606
0.219242,0.723182,0.036501,94.853277
0.315406,0.273084,0.141255,90.541033
0.347649,0.581212,0.215717,93.701610
0.339309,0.540611,0.137816,100.000000
0.231524,0.884842,0.054300,99.219312
0.179397,0.448628,0.287774,97.631788
0.362219,0.116901,0.213597,90.574819
0.508491,0.565805,0.192688,85.341799
0.023255,0.710483,0.157761,95.822739
0.041556,0.790682,0.204788,91.495504
0.550899,0.444578,0.215187,86.055908
0.177252,0.724717,0.138672,100.000000
0.161867,0.568068,0.188102,91.896503
0.065496,0.575798,0.227933,99.456338
0.792295,0.067508,0.041928,10.922637
0.285633,0.767338,0.296237,97.669056
0.505949,0.567161,0.284392,95.108743
0.524353,0.336830,0.293987,87.510170
0.251554,0.594345,0.247891,100.000000
0.815155,0.136779,0.238735,32.825072
0.970729,0.000000,0.048667,8.054127
0.434666,0.476049,0.276895,98.680421
0.988508,0.000000,0.117557,9.975333
0.205743,0.641888,0.077206,92.615615
0.761949,0.174995,0.168504,39.285709
0.521854,0.325697,0.118039,77.971720
0.544073,0.454758,0.068093,81.452526
0.908650,0.012563,0.228757,17.055775
0.954802,0.083872,0.189596,13.259662
0.002426,0.373869,0.059181,100.000000
0.237732,0.638026,0.073088,90.169550
0.293701,0.434839,0.133588,94.112393
0.470603,0.518349,0.276197,96.491614
0.592007,0.290718,0.292165,74.792546
0.851329,0.000000,0.281589,25.706815
0.988242,0.091488,0.123437,9.915262
0.458480,0.465088,0.136692,96.108546
0.314945,0.739340,0.062488,95.022890
0.760521,0.195266,0.172956,43.091197
0.704918,0.334029,0.010619,47.174529
0.119940,0.341214,0.040576,100.000000
0.647451,0.121716,0.190430,54.870555
0.832550,0.148259,0.103301,24.663274
0.071043,0.512118,0.070196,94.382243
0.544655,0.299170,0.117432,73.749423
0.016391,0.538827,0.072143,92.457754
0.282124,0.469882,0.189223,90.217443
0.052052,0.857974,0.289712,100.000000
0.967405,0.000000,0.128036,14.184908
0.603386,0.213848,0.258370,76.869423
0.993705,0.092915,0.082629,14.017748
0.883342,0.118344,0.020371,8.093309
0.402953,0.330956,0.261919,97.001707
0.518626,0.398772,0.275860,88.356086
0.714418,0.008544,0.290952,41.811323
0.219788,0.831260,0.115376,97.496318
0.061616,0.704549,0.165171,100.000000
0.843312,0.196792,0.154164,30.511254
0.611811,0.273356,0.153476,77.410425
0.929145,0.026567,0.104642,15.696555
0.707121,0.448187,0.189467,72.367032
0.280497,0.360654,0.223349,100.000000
0.266299,0.617713,0.137279,100.000000
0.334736,0.696189,0.019822,96.445418
0.186106,0.607142,0.230290,99.017716
0.486342,0.453485,0.123114,94.000099
0.258785,0.665014,0.030153,93.875825
0.861248,0.000000,0.008267,11.493448
0.779988,0.179237,0.287519,51.823704
0.211966,0.629204,0.217606,93.379684
0.513398,0.361901,0.044135,69.117554
0.895059,0.090707,0.185555,17.852432
0.123484,0.442001,0.223392,98.514309
0.792133,0.134910,0.182842,33.237437
0.243691,0.643194,0.002465,100.000000
0.342199,0.299176,0.218684,88.058127
0.555279,0.500387,0.183740,81.615350
0.814429,0.213739,0.011697,21.001614
0.194368,0.876981,0.092032,100.000000
0.926166,0.034137,0.135950,8.986292
0.463689,0.743467,0.054400,92.947038
0.320028,0.687295,0.150466,94.039310
0.214339,0.334071,0.106237,98.081375
0.317401,0.539744,0.250818,99.584492
0.314781,0.407459,0.066863,94.557932
0.811516,0.026309,0.012392,11.944194
0.413598,0.427973,0.150744,87.878426
0.323879,0.529238,0.160220,93.892369
0.153021,0.433246,0.025720,87.498070
0.625584,0.131110,0.006992,39.691083
0.380868,0.221384,0.216517,91.837523
0.823584,0.304222,0.241396,55.122364
0.147767,0.829203,0.114926,95.739261
0.587088,0.231029,0.085954,67.345146
0.061678,0.617530,0.164171,100.000000
0.125950,0.388529,0.274814,96.432476
0.980418,0.000000,0.186186,11.363887
0.698584,0.181627,0.242035,57.390147
0.524030,0.176945,0.036996,63.513574
0.105898,0.431773,0.046538,99.868413
0.013231,0.792487,0.290572,92.573878
0.258831,0.377517,0.278555,94.026966
0.486665,0.584558,0.222635,95.948804
0.075260,0.789632,0.002555,96.796806
0.355887,0.678147,0.005661,90.323330
0.259733,0.523459,0.038796,100.000000
0.922746,0.000000,0.127525,8.917464
0.622237,0.490625,0.068084,78.679731
0.553069,0.358435,0.265152,80.949243
0.487787,0.347813,0.222089,82.513689
0.151574,0.525482,0.074039,100.000000
0.379627,0.597013,0.022866,92.576821
0.610027,0.268613,0.114703,69.356638
0.842170,0.068052,0.090238,21.362814
0.955529,0.126212,0.228049,17.162277
0.669374,0.304810,0.073597,49.257905
0.753014,0.203117,0.023946,30.970337
0.514167,0.505650,0.041928,88.846682
0.196370,0.359891,0.207717,96.739173
0.684546,0.336967,0.225838,68.063808
0.728621,0.244185,0.186307,43.968523
0.238233,0.443193,0.217173,100.000000
0.891715,0.014182,0.248693,19.969819
0.509864,0.149483,0.195448,76.154059
0.685604,0.453089,0.062735,58.622175
0.521311,0.437878,0.200931,91.086310
0.577705,0.303378,0.151625,70.615192
0.736551,0.273363,0.181444,55.188555
0.225691,0.671451,0.275755,94.877836
0.786508,0.166250,0.070458,26.301325
0.340871,0.258580,0.001509,82.110581
0.557893,0.402678,0.130367,88.157518
0.606680,0.305739,0.072421,63.997364
0.932581,0.101246,0.288081,22.220753
0.177072,0.693096,0.261691,96.851061
0.424634,0.351586,0.031350,75.072685
0.105938,0.833288,0.023861,96.352987
0.428027,0.371709,0.114818,84.135439
0.727229,0.219599,0.149222,42.152664
0.318334,0.249596,0.135499,83.063739
0.633878,0.263404,0.200936,68.863954
0.740713,0.169646,0.129673,32.743351
0.549089,0.262698,0.071632,62.627135
0.836537,0.099142,0.198942,22.613314
0.063462,0.848058,0.234378,100.000000
0.719015,0.174625,0.096505,34.228845
0.858190,0.134969,0.155630,22.737856
0.759557,0.127114,0.220459,39.936661
0.408725,0.367266,0.159137,88.925169
0.314882,0.465737,0.286628,98.486897
0.175626,0.722835,0.072408,100.000000
0.410776,0.502782,0.105631,90.722934
0.301089,0.452358,0.033437,92.910859
0.645623,0.173807,0.136087,45.840541
0.198227,0.641950,0.037617,91.695625
0.005346,0.753085,0.294239,100.000000
0.770841,0.286865,0.296987,54.367345
0.755799,0.086497,0.107758,27.621212
0.243741,0.661732,0.168308,99.914435
0.643924,0.213420,0.187956,64.759188
0.796743,0.114550,0.197192,40.351569
0.356713,0.559922,0.270044,100.000000
0.531759,0.113988,0.278419,75.040286
0.279760,0.657431,0.188448,100.000000
0.289793,0.406228,0.060731,91.515533
0.404233,0.347354,0.201010,88.054548
0.571092,0.322608,0.258856,84.954664
0.743884,0.192209,0.106495,38.215030
0.320049,0.597433,0.243796,100.000000
0.445328,0.424037,0.177523,87.375569
0.962887,0.000000,0.036676,6.895699
0.919465,0.136667,0.232410,24.253914
0.110742,0.541023,0.234719,94.310852
0.745509,0.204421,0.045936,33.402204
0.619679,0.397012,0.203322,78.357004
0.623944,0.448936,0.026857,65.068034
0.632860,0.286714,0.101369,63.020751
0.436818,0.642782,0.189373,99.653030
0.822279,0.000000,0.284718,34.247997
0.651790,0.193044,0.170687,58.938074
0.718009,0.341509,0.260330,70.016540
0.828642,0.208927,0.185525,37.544613
0.432130,0.310317,0.250892,89.628426
0.117231,0.468287,0.059122,100.000000
0.103151,0.867787,0.123810,100.000000
0.643582,0.121249,0.011791,42.812751
0.497839,0.186024,0.023553,62.644449
0.807386,0.066717,0.132446,19.300387
0.045258,0.480340,0.144178,100.000000
0.055475,0.784518,0.203496,100.000000
0.767815,0.000000,0.188408,23.492491
0.994287,0.042764,0.014419,9.724489
0.847424,0.132297,0.295194,34.788973
0.419016,0.461855,0.085887,90.999607
0.875894,0.082475,0.221963,25.500510
0.036421,0.634411,0.265572,98.381583
0.732684,0.155742,0.203024,42.800942
0.173335,0.785184,0.121834,100.000000
0.284242,0.687956,0.266359,100.000000
0.348809,0.376384,0.233633,93.808405
0.178221,0.645551,0.082362,99.256644
0.503063,0.462989,0.092066,80.860062
0.425879,0.534260,0.201431,91.894087
0.531070,0.375545,0.239410,90.546396
0.368478,0.528573,0.192382,97.996901
0.092583,0.984852,0.209534,93.292615
0.805761,0.195133,0.297690,52.460717
0.807169,0.175466,0.234944,38.322288
0.723316,0.198232,0.157828,47.645440
0.658329,0.316274,0.151267,64.229060
0.477049,0.441630,0.197097,84.869943
0.741112,0.252297,0.179860,52.082439
0.868641,0.000000,0.052813,9.651042
0.757144,0.304045,0.161949,48.552364
0.255076,0.333379,0.045737,100.000000
0.202859,0.412156,0.149646,95.375139
0.566015,0.357486,0.095725,76.807232
0.394868,0.735694,0.198202,94.915399
0.346768,0.513244,0.275051,100.000000
0.936113,0.127853,0.233624,27.802405
0.737776,0.246241,0.206288,48.578083
0.501281,0.158909,0.120229,70.879039
0.343826,0.537762,0.030786,90.199030
0.263599,0.816559,0.115854,100.000000
0.996878,0.088922,0.099441,7.462405
0.297092,0.458265,0.138031,90.101914
0.846108,0.000000,0.126964,11.805782
0.131987,0.266036,0.018840,91.063029
0.765528,0.155110,0.290857,49.486150
0.492132,0.161799,0.257008,81.451434
0.452398,0.279771,0.123601,85.139208
0.809133,0.167572,0.202579,38.057712
0.054425,0.684706,0.233355,99.561733
0.008859,0.692203,0.021629,98.754963
0.105360,0.447416,0.014215,97.870416
0.046247,0.714991,0.214475,94.814045
0.930968,0.150783,0.113359,21.107915
0.118430,0.991905,0.080299,100.000000
0.787175,0.207578,0.186520,45.709337
0.755945,0.218314,0.191145,44.079170
0.001106,0.521177,0.067441,100.000000
0.279333,0.467544,0.277464,94.036037
0.807414,0.145222,0.016841,24.206637
0.651060,0.212794,0.140270,58.298121
0.775151,0.239840,0.024628,37.667145
0.829707,0.182398,0.283984,45.567742
0.031328,0.652520,0.090095,100.000000
0.671669,0.439126,0.262098,77.418159
0.034293,0.708326,0.007961,100.000000
0.928465,0.155072,0.175693,13.446430
0.427120,0.575303,0.223489,100.000000
0.319322,0.304869,0.143782,84.293752
0.173290,0.692449,0.207586,99.526769
0.677550,0.134591,0.082649,37.989457
0.819781,0.268637,0.119541,34.679031
0.108494,0.754492,0.238823,100.000000
0.982155,0.000000,0.106735,15.947668
0.080682,0.527946,0.054870,100.000000
0.784009,0.164305,0.273159,52.908904
0.068685,0.460689,0.277616,98.907642
0.208153,0.448604,0.036180,94.730018
0.157750,0.399124,0.171822,93.062875
0.169231,0.556343,0.298861,95.212756
0.857569,0.000000,0.015364,8.462195
0.663043,0.113582,0.102865,36.051645
0.971817,0.000000,0.081112,0.000000
0.222493,0.599075,0.204796,96.387493
0.190111,0.673009,0.249575,100.000000
0.165174,0.652840,0.252321,100.000000
0.834325,0.244549,0.188142,37.280697
0.331628,0.407671,0.244071,92.268702
0.598445,0.212295,0.187470,69.509326
0.347063,0.546343,0.049350,93.942552
0.540505,0.442977,0.224980,84.579279
0.689731,0.305963,0.040012,53.279286
0.118424,0.276475,0.282798,94.529424
0.903426,0.062948,0.251987,20.885880
0.308590,0.316927,0.013805,77.846471
0.164560,1.000000,0.151606,100.000000
0.787554,0.304256,0.265539,58.200659
0.996480,0.145827,0.270301,19.143557
0.331836,0.530888,0.129095,96.386151
0.411607,0.629333,0.296485,96.352127
0.187435,0.323955,0.110973,93.718862
0.023446,0.945629,0.189479,100.000000
0.134174,0.748552,0.200008,100.000000
0.956191,0.090396,0.143542,20.860665
0.883902,0.163402,0.116017,13.670652
0.797850,0.110735,0.231923,35.929941
0.940522,0.000000,0.252940,22.221458
0.632122,0.219960,0.256099,65.336092
0.393842,0.146919,0.281883,86.531782
0.260991,0.716123,0.191930,100.000000
0.758030,0.137366,0.153671,40.962306
0.689572,0.196014,0.035677,38.686566
0.488518,0.473395,0.092667,85.265028
0.622666,0.210182,0.126348,56.589030
0.643043,0.331796,0.274716,77.738532
0.441547,0.150416,0.152887,79.933308
0.205422,0.626190,0.043632,99.567210
0.218245,0.357718,0.290794,99.373525
0.127746,0.860811,0.087340,96.187192
0.130472,0.434562,0.083789,98.996166
0.396916,0.518815,0.128264,100.000000
0.220524,0.810604,0.175595,100.000000
0.046888,1.000000,0.171162,100.000000
0.341938,0.520446,0.011317,89.104023
0.130980,0.610596,0.096889,100.000000
0.704315,0.368545,0.139534,61.157430
0.504479,0.269048,0.101873,80.711811
0.035612,0.676678,0.090907,93.544996
0.162274,0.799000,0.183830,98.454696
0.022652,0.887188,0.039102,100.000000
0.255977,0.388210,0.118910,99.267423
0.163518,0.677857,0.142916,99.602411
0.102619,0.598581,0.128255,98.196839
0.200217,0.375243,0.066144,96.146995
0.687357,0.196829,0.070457,38.955383
0.022048,0.593311,0.278530,98.714667
0.175801,0.457815,0.158308,97.910736
0.538817,0.270050,0.258602,83.334541
0.311034,0.405038,0.106986,95.118270
0.471023,0.264655,0.125653,83.726386
0.987585,0.000000,0.099737,7.400347
0.269570,0.859940,0.042619,100.000000
0.865138,0.000000,0.115358,19.787263
0.007110,0.398011,0.235071,99.956062
0.364251,0.274192,0.135789,86.613445
0.280786,0.332574,0.183916,100.000000
0.654478,0.289876,0.022127,51.311152
0.978662,0.095273,0.089671,15.901379
0.598230,0.116753,0.200445,62.570930
0.515349,0.439008,0.252524,93.708718
0.717905,0.172541,0.160081,45.189681
0.005140,0.615181,0.196009,100.000000
0.759271,0.298212,0.042638,34.051180
0.101448,0.724338,0.127203,99.554665
0.925261,0.144152,0.060378,19.590536
0.902646,0.006125,0.193869,18.544994
0.370147,0.488274,0.054934,94.604474
0.006345,0.677168,0.225284,98.152442
0.264742,0.626599,0.083665,100.000000
0.812348,0.059453,0.296698,39.511736
0.341598,0.374561,0.235885,100.000000
0.406454,0.655737,0.200557,89.277825
0.662866,0.216105,0.021111,43.227698
0.281494,0.621137,0.210580,100.000000
0.630780,0.260457,0.046285,54.827602
0.445210,0.533999,0.264119,97.582723
0.999405,0.045984,0.199389,9.573551
0.968543,0.021291,0.161410,15.360135
0.509727,0.151678,0.120996,69.601935
0.415633,0.380816,0.127986,91.659652
0.021049,0.737470,0.168700,96.457866
0.334820,0.650626,0.126533,89.515519
0.727563,0.272913,0.175540,49.157271
0.767066,0.143053,0.050574,26.745941
0.163293,0.638331,0.105333,90.893292
0.901052,0.009101,0.235257,17.085305
0.163172,0.663796,0.230080,100.000000
0.869334,0.069220,0.137193,15.856222
0.417633,0.191728,0.056105,76.134135
0.235696,0.787039,0.129327,100.000000
0.708349,0.183812,0.295284,50.771859
0.858689,0.166654,0.143001,26.079153
0.963673,0.036381,0.170671,9.734513
0.765625,0.044047,0.111781,22.699757
0.960568,0.000000,0.125695,10.644843
0.392858,0.562797,0.073336,95.714378
0.904772,0.197810,0.081404,19.852353
0.472036,0.230478,0.092330,69.384636
0.123932,0.579428,0.047679,88.724837
0.965509,0.010441,0.195848,20.239908
0.151952,0.842286,0.232239,100.000000
0.094914,0.321155,0.294117,99.604435
0.310577,0.446968,0.007732,92.206477
0.556640,0.324165,0.187550,80.197636
0.320443,0.779990,0.283350,93.593165
0.598895,0.353699,0.237105,80.753136
0.598103,0.391337,0.278147,88.737523
0.748980,0.224587,0.263741,60.920764
0.969507,0.032416,0.247862,16.976399
0.626146,0.313923,0.087720,59.002427
0.247097,0.524637,0.077252,98.404121
0.026787,0.787572,0.025877,97.576912
0.622836,0.508351,0.168436,83.862546
0.363994,0.402021,0.050845,90.870248
0.362881,0.427591,0.200097,92.613808
0.330597,0.308335,0.259486,93.992070
0.424285,0.387829,0.022144,87.689352
0.486400,0.322666,0.148498,88.155502
0.671704,0.348747,0.176205,65.096334
0.768637,0.257939,0.218117,51.171036
0.458493,0.593807,0.118554,95.236210
0.085695,0.719068,0.035043,98.319820
0.441813,0.286521,0.149243,76.276029
0.897883,0.108701,0.123003,22.031219
0.906467,0.093145,0.214149,20.325643
0.965543,0.013065,0.008562,10.582761
0.791781,0.074912,0.047376,18.391705
0.702987,0.169631,0.177194,47.924811
0.545637,0.356916,0.272408,87.801223
0.334726,0.452262,0.078698,92.190693
0.813191,0.078733,0.274212,40.223062
0.178550,0.376872,0.155425,100.000000
0.736942,0.179406,0.037996,28.685630
0.543304,0.269302,0.013577,72.115037
0.585016,0.299576,0.085638,67.120781
0.391132,0.418194,0.005836,91.012304
0.563895,0.321861,0.258591,86.267839
0.785475,0.180243,0.041921,29.625051
0.482432,0.532279,0.014116,83.033142
0.806262,0.183742,0.178101,32.188756
0.023301,0.927432,0.009780,99.131068
0.802077,0.333184,0.200453,54.033864
0.890858,0.104287,0.122713,23.831874
0.928441,0.053989,0.012627,6.849099
0.461024,0.490596,0.250591,88.631943
0.439316,0.382100,0.260661,90.084001
0.374235,0.525339,0.043547,91.757301
0.083131,0.299282,0.226835,100.000000
0.874328,0.025548,0.221943,23.030462
0.253071,0.625327,0.285072,98.412929
0.151675,0.656063,0.202945,100.000000
0.765469,0.243649,0.246851,55.998064
0.138609,0.640516,0.027041,100.000000
0.764583,0.050573,0.040291,20.277090
0.833063,0.178748,0.265057,39.902346
0.257894,0.664219,0.240746,92.573739
0.100894,0.460858,0.122020,100.000000
0.367879,0.182700,0.289397,97.357683
0.134046,0.910076,0.000780,97.092031
0.585030,0.542410,0.127491,87.535996
0.899858,0.061317,0.295341,27.824810
0.518576,0.300389,0.079713,72.851122
0.234186,0.440190,0.118301,93.937376
0.596235,0.286504,0.144324,66.452423
0.090486,0.552442,0.112312,100.000000
0.306507,0.155854,0.115630,89.907012
0.914562,0.000000,0.168067,18.964962
0.851154,0.018589,0.084281,17.970728
0.770058,0.124345,0.181996,41.445129
0.681626,0.101937,0.176556,51.154293
0.733758,0.207936,0.116301,44.626733
0.638084,0.338172,0.244162,73.009508
0.567640,0.321566,0.055075,73.661843
0.051241,1.000000,0.129564,100.000000
0.099070,0.726010,0.189492,95.876871
0.231900,0.627770,0.159514,100.000000
0.547476,0.417792,0.244161,82.732571
0.220116,0.731897,0.246764,100.000000
0.466822,0.288666,0.164966,83.850369
0.582169,0.410189,0.066167,65.836241
0.748796,0.000000,0.192438,27.219268
0.558197,0.241293,0.157009,76.805183
0.676160,0.313342,0.248343,68.564739
0.453047,0.153270,0.165737,74.528494
0.922601,0.000000,0.282488,19.079918
0.763918,0.226633,0.053291,27.811496
0.445535,0.358815,0.029218,78.044201
0.180394,1.000000,0.163407,90.138652
0.709668,0.103979,0.086568,41.746347
0.446368,0.557290,0.186193,94.019118
0.224618,0.782778,0.147746,99.259814
0.600838,0.325270,0.025550,59.962008
0.387139,0.487606,0.194833,91.012904
0.777357,0.157395,0.148440,35.457436
0.282481,0.463427,0.214423,95.435996
0.469237,0.372131,0.217378,86.185714
0.353536,0.396464,0.282504,91.396138
0.848725,0.022798,0.123894,17.762527
0.425290,0.628716,0.183560,96.013895
0.235383,0.374999,0.241858,98.481687
0.862074,0.000000,0.296164,28.456858
0.927168,0.000000,0.122029,10.851610
0.369283,0.657558,0.049401,100.000000
0.878034,0.025565,0.173418,30.038449
0.490299,0.536987,0.293352,98.536378
0.732543,0.228483,0.125484,48.694090
0.272413,0.700636,0.064219,92.169258
0.159761,0.919891,0.079872,96.513821
0.519329,0.623061,0.278101,91.114391
0.402634,0.292758,0.267635,97.859738
0.000291,0.807313,0.173241,98.398954
0.045573,0.413790,0.185680,100.000000
0.627328,0.162894,0.048963,51.204642
0.345444,0.744451,0.047366,96.460478
0.032936,0.641346,0.206434,100.000000
0.429825,0.419968,0.118359,87.659768
0.123979,0.476102,0.093398,100.000000
0.150624,0.737967,0.054253,97.125164
0.760117,0.220612,0.257076,57.237376
0.077489,0.785227,0.277622,100.000000
0.460207,0.301286,0.105561,82.351451
0.327018,0.590487,0.090618,96.597329
0.979064,0.016283,0.086796,5.309669
0.021724,0.481592,0.094813,97.447561
0.455080,0.386857,0.265276,88.408161
0.699134,0.194786,0.037968,32.891693
0.943091,0.083536,0.006498,6.736530
0.315343,0.708810,0.146953,100.000000
0.634415,0.337895,0.122763,66.034954
0.255531,0.381517,0.186884,93.205815
0.629640,0.297172,0.137285,61.649860
0.087463,0.912587,0.062865,97.495910
0.286126,0.298576,0.284141,99.332485
0.444269,0.387762,0.174587,84.597727
0.060103,0.707153,0.076203,94.641573
0.195328,0.713071,0.202051,100.000000
0.105444,0.658942,0.158331,100.000000
0.945141,0.158938,0.093211,12.586940
0.512071,0.254069,0.094459,71.227127
0.587192,0.238528,0.267006,79.392543
0.818306,0.232112,0.016475,20.164720
0.343191,0.307961,0.072807,88.703172
0.100210,0.587717,0.169730,100.000000
0.168981,0.734681,0.136353,95.427785
0.687855,0.170598,0.031106,40.307695
0.947322,0.000000,0.229823,12.940180
0.450156,0.478938,0.229537,92.351364
0.308279,0.608249,0.016199,100.000000
0.881487,0.118680,0.056507,15.869158
0.397220,0.288905,0.138026,97.267299
0.129169,0.905892,0.103790,100.000000
0.258317,0.480295,0.230774,100.000000
0.780618,0.211683,0.090721,23.875902
0.862387,0.000162,0.149976,14.287817
0.791015,0.303620,0.175335,46.375806
0.984284,0.000000,0.157639,0.000000
